X1,X2,target
-0.3752215013823482,0.25124746153855465,1
0.029189888124601826,1.027462864420895,0
-0.3147084205496763,0.03227929788420733,1
-0.5531032600625752,-0.6048371042846393,0
-0.7515575656481868,0.7749667259887854,0
-0.3212069343425154,-0.22447628357375593,1
-0.3325513804421193,0.15033862029598166,1
-0.9244701757293877,0.18422588226654893,0
-0.23813651478214082,0.860248791885978,0
0.04185115544791519,-0.5705299517449117,1
0.9910718095815904,0.15976695307189376,0
0.3471688682415407,-1.1803695985374885,0
-0.051375869388223805,-0.4282400382051722,1
-0.700174161453759,0.7338289570459913,0
-0.105288393932157,0.03413191533453552,1
-0.2994239952498274,-0.15596120458208687,1
0.38333408554876014,-0.12601530141086562,1
0.7365802212497015,0.7587370897109459,0
0.216605347853137,0.11728311242834227,1
-0.028510076839534382,-0.21581118288929857,1
0.33226884705349846,-0.1816344773098411,1
0.5463620959199433,-0.05536152365147126,1
0.06147768316372548,0.3282792828720718,1
-0.18359884920421532,0.31251164306686513,1
-0.42684822495370994,0.741689440284861,0
0.17385427544805201,0.15585940923481595,1
0.167113717814696,-0.1565409866842114,1
0.6156818999480776,-0.849274686334865,0
-0.8535633319880879,0.8709770988269074,0
-0.3337648048182991,0.3408685803216967,1
0.3538929140203983,-0.35582460367831376,1
-0.43884815741629774,0.37263600781620587,1
0.29716619419356155,-0.3385232571036799,1
-0.3429009906660012,-0.9219193770865403,0
0.9599742962334021,0.22776666620091995,0
-0.2729072776880961,0.14455567920502593,1
-0.49988239114336436,-0.28984920015783305,1
-0.028277445108679355,1.0179100384719797,0
0.46683421599090996,-0.7887604617093554,0
0.015365811700841212,1.123849615251956,0
-0.19083516599911485,-0.23286682366570172,1
-1.0445927903593148,0.6675785050948392,0
0.2190093742692899,-0.022456093087694473,1
-0.1714405888313781,-1.2793935242128631,0
0.5892025907998726,0.5137169685393466,0
-0.11788822086162332,1.0050752356238224,0
1.0971337163520571,0.08040398023572873,0
1.0880533454778498,0.44295323927768626,0
-0.29529252189028765,-0.5507254151495596,1
0.7239544212075424,0.5183871864003977,0
-0.6211502942428287,1.143040615408749,0
-0.422302373712076,-0.9005974268222802,0
-1.0138623631187436,-0.10744929042330928,0
-0.325757557092997,-0.27562432542635606,1
0.06700866206695777,-1.0738885975669494,0
0.052795864881528654,1.2111617443163134,0
-0.7824916274775957,-0.5149698173394153,0
0.768070983361577,0.4018885166125368,0
0.2548220545627237,-0.9889157019333362,0
-0.5611474539559491,1.1634488266648406,0
0.28192478431842627,-0.19135205907852035,1
0.18310427657326903,0.0031358133935568966,1
-0.1785706166507509,0.3787307226158299,1
0.2672440568943753,-0.40584188375145885,1
-0.6300926622860984,1.0171901229954303,0
0.5384573041145607,0.9279298853838451,0
0.2501690924721949,-0.3545342200342365,1
0.21814682058718884,0.9436789106450059,0
1.164804041924553,-0.36415578521575576,0
-0.3170004512530942,-0.15861616002495982,1
-0.1291545465347697,0.11688982474470004,1
-0.08960452150000242,0.24544895803896938,1
0.2072630276006852,0.26755555547276755,1
0.2656992556927258,0.6244606111772203,1
0.002788082880914526,0.4264362334854112,1
0.32422428555406685,0.4810653410590079,1
0.26312082360135625,0.3782418644566019,1
-0.2735799806092864,0.8892988524578116,0
0.043033611717842035,-0.5023675752281013,1
0.30494559012544964,-0.3468906217918471,1
-1.2676665274696655,-0.7062513267266787,0
-0.5483907705361778,1.0162150310797815,0
0.25052242429780236,0.16233092998792628,1
-0.17026005870626465,-0.9835637654859247,0
0.0876406178561405,0.46968900633091953,1
-0.6024041202766534,0.8909110811169036,0
-0.17927068344665167,-0.9462345773170671,0
-0.09924736915343035,-0.024370448416501655,1
0.04270566178629214,0.3318989179357031,1
0.0005923761404808547,0.5530179054223234,1
-0.43494695478095957,0.020131157863887097,1
0.5908630899436284,-0.22468203648820398,1
-0.4080398612795197,0.3413283905544454,1
-0.04489714485340253,0.47132455631546044,1
-0.29352899664871746,-0.21378709659675948,1
-0.24863879420583238,0.053083977669309085,1
-0.4841114997461968,0.5212170481090503,0
0.04227928600200176,0.7857782962978894,0
0.24679533081110638,-0.5219117498993244,1
1.0138103425338594,0.23130531419325318,0
1.149251472567973,-0.06042790672942484,0
0.02502437798176367,-0.3951848669711541,1
0.6832867308409961,0.535195889575068,0
-0.17008522165935208,0.5454496121170112,1
-0.2236605440887346,0.34140190421973154,1
0.41507613485082395,1.3439314633840607,0
0.23191279834480288,0.3403377009934425,1
0.8077242179394135,-0.626424749433548,0
-0.27313901396904633,0.31649510813491033,1
-0.6899263894799703,-0.20460630960330467,0
-1.1387724953763583,-0.29079179150822765,0
-0.1158454876211405,-0.36838625800507646,1
-0.09437703460381748,0.34808199690466113,1
0.9243261181970468,0.4707337491838159,0
0.5142532609579172,-0.27664340460310977,1
0.3446471164447698,0.16338320384754432,1
1.0679329489505733,0.022332952972612882,0
0.771633039920981,-0.5698073480653575,0
-0.9358051488428271,0.12639450699607718,0
0.531715561918651,0.6765283440348084,0
0.4948927402640113,-0.6535436864785268,0
-0.33748682661350393,-1.2751267171899028,0
0.1265122968818696,0.19676634006391192,1
-0.37644376819488307,-0.7406584709027311,0
0.9483705340324444,-0.21253750906340996,0
1.0594431292164657,-0.2484738858002365,0
-0.4255523724513697,-0.5184533264938973,1
0.41367868663590596,-0.7991150911498008,0
-1.0013683057902456,-0.2708292008003459,0
-0.08667585044074523,0.3369587608132618,1
0.6805998333659053,0.3609574071272656,0
-0.8352419140748958,0.3188221906198536,0
0.5608621344644092,-0.2849949893511512,1
0.43052038645498747,0.32622200707009374,1
-1.19170071968743,0.024380439305561052,0
0.07317143249624546,1.0646464160180238,0
0.20894368591585427,-1.115828929718553,0
1.100579647345568,0.6071622395299213,0
0.8780850751488956,0.4351517753515505,0
0.486548424146654,0.14886954579532619,1
0.044438290006742764,0.7434027882980117,0
0.3805318430743178,-1.191003801890923,0
0.6451205904035759,0.09614953849843574,1
-0.6175432670793377,0.5507572591618944,0
0.7573453009369941,-0.06053144950858372,1
0.33611166991057356,0.18047947759448935,1
0.9052554313449872,0.6429647369899169,0
0.8650367566326155,-0.66873457437253,0
0.4850262113979412,0.08079962528257852,1
-0.02711218945715739,-0.30881494893233413,1
1.106541794934196,0.22102823841744906,0
-1.0408917290232718,0.2930772866832329,0
0.5237892522523057,0.7111583941237137,0
0.879125193781216,0.4825907505199524,0
0.4874229555783502,-0.20280067236756358,1
-0.09390540257990915,0.11509029813383087,1
1.0346874740977603,0.19618710045685045,0
0.3447005487878385,-0.4936885421707279,0
-0.5707239330967616,-0.12427783212971508,1
0.16581528811071022,0.6470877780510387,0
-1.273135674428201,0.5829968403025536,0
0.12709219267912697,0.26405502360542144,1
-0.22688143306609934,-0.3117619473094365,1
0.7440295228509268,0.8241711498116189,0
0.06691072271162185,-0.1625137985880462,1
0.4438881248567318,-0.15828878960261408,1
0.7411716906022843,0.5441321125703287,0
0.9768004868234103,0.45116451946585723,0
0.09097042880025297,-0.3309515346726808,1
-1.2468264068410921,0.515746890499896,0
0.9364847252214898,0.6615212684814378,0
-0.21748698524379118,-0.692972934189409,0
-0.0011286175732172499,-0.16701151020211674,1
-0.784998550038843,0.47492063991274647,0
-0.8543128893483334,0.5080910986491702,0
-0.48568482559880055,-1.0530957543742396,0
-0.6514136749426755,-0.07066173412687764,1
-0.04834931722953344,-0.9547875798504153,0
-0.7579590933140672,-0.6000569632459982,0
-0.5267894519169456,0.09078176707703978,1
-0.4623077651510979,0.04802755415014312,1
0.09326848192910357,-1.0565956371683756,0
-0.23555054608939974,-0.32479797573282465,1
0.13836513871936704,0.07021072719217594,1
0.24182746804650831,-0.5699031962326762,1
-0.7106571832335487,-0.4949335594824651,0
-0.2950008919062433,0.004914061261496808,1
-0.25014259187293647,1.0305268628635358,0
0.6935943150313818,-0.8814330881310306,0
-0.4805255352289515,-0.7611786222725333,0
0.5199048213494156,-0.07578298159307156,1
-0.4665219838727933,0.012398393916754798,1
-0.35224352145823035,-0.1881679781444616,1
0.16125722869101383,0.2516470888883303,1
-1.0279773597914827,0.5272568085607778,0
0.8978667792004401,-0.14851078325840913,0
-0.8094968563821024,-0.4796218907792858,0
-0.33383506416119885,0.4931177257750361,0
-0.7619843595238116,-0.45824393854484513,0
-0.4786891093927939,-0.056699684505219186,1
0.1395034261014605,-0.5367994238907823,1
-0.2902716474516872,0.8207411533985645,0
0.9249106303444433,-0.4439479447138298,0
-0.750883080848279,-0.6245194621741512,0
-0.5321068535071808,-0.641364126228418,0
0.4410181284444511,-1.1086148311033168,0
1.2154716410927873,-0.23271474062111097,0
-0.36958422878843133,0.42329099411339366,0
0.28691797922626533,-0.17432541266630086,1
-0.4492002434903519,0.13252191789460602,1
0.27570129454933084,0.1382452077530771,1
-0.9791067586826306,0.2929526985622002,0
0.20844670974291585,0.07306215675831162,1
0.017549486184079227,0.2835918203110642,1
0.7825517344791086,0.07248409846077034,1
-0.22368527742267452,-0.08065448473687234,1
-0.30793072117674275,-0.08016363233326398,1
0.9383117571339707,-0.49427533645502064,0
-0.33844771674360796,0.2193051450783359,1
0.6662419211594018,-0.526453599615274,0
-0.35918414035345764,-0.17740559462904126,1
0.4327387761062887,0.29692496219043196,1
0.8229651512986333,0.9300265060595045,0
0.24609632129223968,-0.8650710584589061,0
-0.7879685333089257,-0.42075851606071457,0
-0.43421071838240466,0.09465686859791841,1
0.9173221631132616,0.0021274526387658477,0
-0.07902050818362175,-0.21196806834626208,1
0.19209786540407636,0.3853748692805513,1
